ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
0202619,variation,0202619-Dining Chair-Dark Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,479.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Dining Chair,Dark Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202620,variation,0202620-Dining Chair-Dark Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,519.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Dining Chair,Dark Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202621,variation,0202621-Round Table-Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,369.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Round Table,Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202622,variation,0202622-Round Table-Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Round Table,Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202623,variation,0202623-Round Table-Dark Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,369.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Round Table,Dark Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202624,variation,0202624-Round Table-Dark Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,389.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Round Table,Dark Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202625,variation,0202625-Ottoman-Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,17.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,199.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Ottoman,Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202626,variation,0202626-Ottoman-Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,16.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,219.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Ottoman,Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202627,variation,0202627-Ottoman-Dark Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,17.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,199.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Ottoman,Dark Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202628,variation,0202628-Ottoman-Dark Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,23.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,219.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Ottoman,Dark Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202629,variation,0202629-Coffee Table-Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,23.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,489.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Coffee Table,Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202630,variation,0202630-Coffee Table-Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,23.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,499.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Coffee Table,Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202631,variation,0202631-Coffee Table-Dark Grey Pillow*1 + Cushion*1-No Cover,,,,,,,,,taxable,,,23.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,489.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Coffee Table,Dark Grey Pillow*1 + Cushion*1,No Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202632,variation,0202632-Coffee Table-Dark Grey Pillow*1 + Cushion*1-With Cover,,,,,,,,,taxable,,,13.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,499.0,,,,,,0100506-P,,,,,Buy Now,1,,cochrane-rattan-armchair-outdoor-furniture,,Coffee Table,Dark Grey Pillow*1 + Cushion*1,With Cover,,,,1,1,1,1,1,1,,,Size,Colour of Cushion,Water Proof Cover
0202633,variation,0202633-Table 160cm (with 4 chairs)-Dark Grey-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,895.0,,,,,,0100507-P,,,,,Buy Now,1,,vallee-rattan-outdoor-dining-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/hering-rattan-dining-chair-weilai-concept-weilai-concept_a63d3452-6ae2-4f94-aae9-9330c25095d6.jpg?v=1689802494,Table 160cm (with 4 chairs),Dark Grey,,,,,1,1,1,1,1,1,,,Style,Pillow Colour,
0202634,variation,0202634-Table 240cm (with 6 chairs)-Grey-none,,,,,,,,,taxable,,,13.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1099.0,,,,,,0100507-P,,,,,Buy Now,1,,vallee-rattan-outdoor-dining-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/vallee-rattan-outdoor-dining-table-set-table-with-six-diinng-chairs-weilai-concept-weilai-concept-3.jpg?v=1689802494,Table 240cm (with 6 chairs),Grey,,,,,1,1,1,1,1,1,,,Style,Pillow Colour,
0202635,variation,0202635-Table 240cm (with 6 chairs)-Dark Grey-none,,,,,,,,,taxable,,,14.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1099.0,,,,,,0100507-P,,,,,Buy Now,1,,vallee-rattan-outdoor-dining-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/vallee-rattan-outdoor-dining-table-set-table-with-six-diinng-chairs-weilai-concept-weilai-concept-4.jpg?v=1689802494,Table 240cm (with 6 chairs),Dark Grey,,,,,1,1,1,1,1,1,,,Style,Pillow Colour,
0202636,variation,0202636-Two Seater Sofa Bed-Dark Grey-none,,,,,,,,,taxable,,,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,959.0,,,,,,0100507-P,,,,,Buy Now,1,,vallee-rattan-outdoor-dining-table-set,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/vallee-rattan-outdoor-dining-table-set-table-with-six-diinng-chairs-weilai-concept-weilai-concept-5.jpg?v=1689802494,Two Seater Sofa Bed,Dark Grey,,,,,1,1,1,1,1,1,,,Style,Pillow Colour,
0202637,variation,0202637-Grey-Two Seater Sofa-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0100508-P,,,,,Buy Now,1,,carmean-rattan-chair-and-footstool-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/carmean-rattan-chair-and-footstool-outdoor-furniture-weilai-concept-weilai-concept-2.jpg?v=1676765276,Grey,Two Seater Sofa,,,,,1,1,1,1,1,1,,,Color,Size,
0202638,variation,0202638-Blue-Chair And Footstool-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,599.0,,,,,,0100508-P,,,,,Buy Now,1,,carmean-rattan-chair-and-footstool-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/carmean-rattan-chair-and-footstool-outdoor-furniture-weilai-concept-weilai-concept-3.jpg?v=1676765278,Blue,Chair And Footstool,,,,,1,1,1,1,1,1,,,Color,Size,
0202639,variation,0202639-Blue-Two Seater Sofa-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,799.0,,,,,,0100508-P,,,,,Buy Now,1,,carmean-rattan-chair-and-footstool-outdoor-furniture,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/carmean-rattan-chair-and-footstool-outdoor-furniture-weilai-concept-weilai-concept-4.jpg?v=1676765280,Blue,Two Seater Sofa,,,,,1,1,1,1,1,1,,,Color,Size,
0202640,variation,0202640-No Footstool-Grey-none,,,,,,,,,taxable,,,10.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,459.0,,,,,,0100509-P,,,,,Buy Now,1,,annikki-armchair-and-footstool,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/annikki-rattan-armchair-and-footstool-weilai-concept-weilai-concept-2.jpg?v=1676765276,No Footstool,Grey,,,,,1,1,1,1,1,1,,,With Footstool,Color,
0202641,variation,0202641-With Footstool-Black-none,,,,,,,,,taxable,,,10.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,559.0,,,,,,0100509-P,,,,,Buy Now,1,,annikki-armchair-and-footstool,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/annikki-rattan-armchair-and-footstool-weilai-concept-weilai-concept-3.jpg?v=1676765278,With Footstool,Black,,,,,1,1,1,1,1,1,,,With Footstool,Color,
0202642,variation,0202642-With Footstool-Grey-none,,,,,,,,,taxable,,,10.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,559.0,,,,,,0100509-P,,,,,Buy Now,1,,annikki-armchair-and-footstool,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/annikki-rattan-armchair-and-footstool-weilai-concept-weilai-concept-4.jpg?v=1676765280,With Footstool,Grey,,,,,1,1,1,1,1,1,,,With Footstool,Color,
0202643,variation,0202643-Yellow-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,199.0,,,,,,0100510-P,,,,,Buy Now,1,,clay-footstool-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/clay-footstool-leather-weilai-concept-yellow--weilai-concept-2.jpg?v=1676765276,Yellow,,,,,,1,1,1,1,1,1,,,Color,,
0202644,variation,0202644-Blue-60CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,319.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-2.jpg?v=1676765276,Blue,60CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202645,variation,0202645-Blue-70CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,349.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-3.jpg?v=1676765278,Blue,70CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202646,variation,0202646-Blue-80CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,379.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-4.jpg?v=1676765279,Blue,80CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202647,variation,0202647-Blue-90CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,399.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-5.jpg?v=1676765281,Blue,90CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202648,variation,0202648-Blue-100CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,419.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-6.jpg?v=1676765283,Blue,100CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202649,variation,0202649-Blue-110CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,439.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/napoleon-pouffe-velvet-weilai-concept-weilai-concept-7.jpg?v=1676765285,Blue,110CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202650,variation,0202650-Blue-120CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,459.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Blue,120CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202651,variation,0202651-Blue-130CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,479.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Blue,130CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202652,variation,0202652-Blue-140CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,499.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Blue,140CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202653,variation,0202653-Blue-150CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,519.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Blue,150CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202654,variation,0202654-Other-50CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,289.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,50CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202655,variation,0202655-Other-60CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,319.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,60CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202656,variation,0202656-Other-70CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,349.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,70CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202657,variation,0202657-Other-80CM-none,,,,,,,,,taxable,,,150.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,379.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,80CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202658,variation,0202658-Other-90CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,399.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,90CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202659,variation,0202659-Other-100CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,419.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,100CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202660,variation,0202660-Other-110CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,439.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,110CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202661,variation,0202661-Other-120CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,459.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,120CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202662,variation,0202662-Other-130CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,479.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,130CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202663,variation,0202663-Other-140CM-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,499.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,140CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202664,variation,0202664-Other-150CM-none,,,,,,,,,taxable,,,150.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,519.0,,,,,,0100511-P,,,,,Buy Now,1,,napoleon-pouffe-velvet,,Other,150CM,,,,,1,1,1,1,1,1,,,Color,Size,
0202665,variation,0202665-Orange-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,299.0,,,,,,0100512-P,,,,,Buy Now,1,,bara-footstool-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/bara-footstool-leather-weilai-concept-weilai-concept-2.jpg?v=1676765276,Orange,,,,,,1,1,1,1,1,1,,,Color,,
0202666,variation,0202666-Blue-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,299.0,,,,,,0100512-P,,,,,Buy Now,1,,bara-footstool-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/bara-footstool-leather-weilai-concept-weilai-concept-3.jpg?v=1676765278,Blue,,,,,,1,1,1,1,1,1,,,Color,,
0202667,variation,0202667-Beige-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,299.0,,,,,,0100512-P,,,,,Buy Now,1,,bara-footstool-leather,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/bara-footstool-leather-weilai-concept-weilai-concept-4.jpg?v=1676765280,Beige,,,,,,1,1,1,1,1,1,,,Color,,
0202668,variation,0202668-Black-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-2.jpg?v=1676765248,Black,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202669,variation,0202669-Green-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-3.jpg?v=1676765249,Green,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202670,variation,0202670-Green-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-4.jpg?v=1676765251,Green,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202671,variation,0202671-Blue-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-5.jpg?v=1676765253,Blue,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202672,variation,0202672-Blue-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-6.jpg?v=1676765255,Blue,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202673,variation,0202673-Pink-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-7.jpg?v=1676765256,Pink,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202674,variation,0202674-Pink-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-8.jpg?v=1676765258,Pink,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202675,variation,0202675-Grey-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-9.jpg?v=1676765260,Grey,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202676,variation,0202676-Grey-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-10.jpg?v=1676765261,Grey,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202677,variation,0202677-Brown-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-11.jpg?v=1676765263,Brown,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202678,variation,0202678-Brown-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-12.jpg?v=1676765265,Brown,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202679,variation,0202679-Red-Leather-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-13.jpg?v=1676765266,Red,Leather,,,,,1,1,1,1,1,1,,,Color,Material,
0202680,variation,0202680-Red-Velvet-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,169.0,,,,,,0100513-P,,,,,Buy Now,1,,valeria-footstool-velvet,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/valeria-footstool-velvet-weilai-concept-weilai-concept-14.jpg?v=1676765268,Red,Velvet,,,,,1,1,1,1,1,1,,,Color,Material,
0202681,variation,0202681-White-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-2.jpg?v=1676765248,White,,,,,,1,1,1,1,1,1,,,Color,,
0202682,variation,0202682-Green-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-3.jpg?v=1676765250,Green,,,,,,1,1,1,1,1,1,,,Color,,
0202683,variation,0202683-Blue-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-4.jpg?v=1676765252,Blue,,,,,,1,1,1,1,1,1,,,Color,,
0202684,variation,0202684-Yellow-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-5.jpg?v=1676765253,Yellow,,,,,,1,1,1,1,1,1,,,Color,,
0202685,variation,0202685-Red-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-6.jpg?v=1676765255,Red,,,,,,1,1,1,1,1,1,,,Color,,
0202686,variation,0202686-Pink-none-none,,,,,,,,,taxable,,,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,189.0,,,,,,0100514-P,,,,,Buy Now,1,,cube-footstool-with-storage,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/cube-footstool-with-storage-weilai-concept-weilai-concept-7.jpg?v=1676765257,Pink,,,,,,1,1,1,1,1,1,,,Color,,
